pass_no,out_acco,exch_no,stock_code,order_id,report_date,report_time,report_no,wtdraw_qty
1,4646pd030,2,002640,289560,20191009,100000,G289560,200.00
1,4343pd052,1,600585,289561,20191009,100000,G289561,200.00
1,4545pd4,2,002197,289562,20191009,100000,G289562,200.00
1,4545pd092,2,300270,289563,20191009,100000,G289563,200.00
1,4545pd020,2,002242,289564,20191009,100000,G289564,200.00
1,4040pd005,2,300105,289565,20191009,100000,G289565,200.00
1,4444pd070,2,002096,289566,20191009,100000,G289566,200.00
1,4545pd043,2,002756,289567,20191009,100000,G289567,200.00
1,4949pd060,1,601018,289568,20191009,100000,G289568,200.00
1,4545pd012,2,002219,289569,20191009,100000,G289569,200.00
1,4343pd053,1,600588,289570,20191009,100000,G289570,200.00
1,4242pd1,2,000883,289571,20191009,100000,G289571,200.00
1,4949pd095,2,002957,289572,20191009,100000,G289572,200.00
1,4141pd094,1,603801,289573,20191009,100000,G289573,200.00
1,4040pd055,2,002515,289574,20191009,100000,G289574,200.00
1,4949pd011,2,300700,289575,20191009,100000,G289575,200.00
1,4040pd015,2,002451,289576,20191009,100000,G289576,200.00
1,4141pd054,2,000625,289577,20191009,100000,G289577,200.00
1,4646pd070,2,300290,289578,20191009,100000,G289578,200.00
1,4242pd092,1,600302,289579,20191009,100000,G289579,200.00
1,4949pd042,2,300624,289580,20191009,100000,G289580,200.00
1,4848pd047,1,603955,289581,20191009,100000,G289581,200.00
1,4343pd015,1,600400,289582,20191009,100000,G289582,200.00
1,4646pd038,1,603598,289583,20191009,100000,G289583,200.00
1,4444pd021,1,600867,289584,20191009,100000,G289584,200.00
1,4848pd047,2,300321,289585,20191009,100000,G289585,200.00
1,4343pd4,1,600356,289586,20191009,100000,G289586,200.00
1,4747pd034,2,000908,289587,20191009,100000,G289587,200.00
1,4848pd089,1,603326,289588,20191009,100000,G289588,200.00
1,4040pd070,2,002347,289589,20191009,100000,G289589,200.00
1,4242pd006,1,600682,289590,20191009,100000,G289590,200.00
1,4040pd057,2,002517,289591,20191009,100000,G289591,200.00
1,4444pd065,2,002087,289592,20191009,100000,G289592,200.00
1,4545pd064,2,300088,289593,20191009,100000,G289593,200.00
1,4242pd051,1,600123,289594,20191009,100000,G289594,200.00
1,4343pd074,1,600038,289595,20191009,100000,G289595,200.00
1,4141pd061,2,000668,289596,20191009,100000,G289596,200.00
1,4343pd095,1,600763,289597,20191009,100000,G289597,200.00
1,4040pd016,2,300088,289598,20191009,100000,G289598,200.00
1,4242pd052,2,300051,289599,20191009,100000,G289599,200.00
1,4646pd031,2,300280,289600,20191009,100000,G289600,200.00
1,4545pd094,2,000811,289601,20191009,100000,G289601,200.00
1,4040pd065,2,002535,289602,20191009,100000,G289602,200.00
1,4444pd065,2,002087,289603,20191009,100000,G289603,200.00
1,4545pd065,1,601678,289604,20191009,100000,G289604,200.00
1,4040pd089,2,002564,289605,20191009,100000,G289605,200.00
1,4040pd047,2,000668,289606,20191009,100000,G289606,200.00
1,4444pd074,1,603078,289607,20191009,100000,G289607,200.00
1,4343pd2,2,002096,289608,20191009,100000,G289608,200.00
1,4040pd048,1,603187,289609,20191009,100000,G289609,200.00
1,4242pd092,1,600303,289610,20191009,100000,G289610,200.00
1,4949pd074,2,002946,289611,20191009,100000,G289611,200.00
1,4242pd053,2,300280,289612,20191009,100000,G289612,200.00
1,4646pd050,2,002690,289613,20191009,100000,G289613,200.00
1,4040pd086,2,300189,289614,20191009,100000,G289614,200.00
1,4848pd082,2,300685,289615,20191009,100000,G289615,200.00
1,4242pd053,1,600131,289616,20191009,100000,G289616,200.00
1,4040pd088,2,300200,289617,20191009,100000,G289617,200.00
1,4040pd032,1,600731,289618,20191009,100000,G289618,200.00
1,4343pd035,1,600511,289619,20191009,100000,G289619,200.00
1,4545pd043,2,002535,289620,20191009,100000,G289620,200.00
1,4242pd070,2,000557,289621,20191009,100000,G289621,200.00
1,4545pd060,2,002352,289622,20191009,100000,G289622,200.00
1,4545pd085,2,002393,289623,20191009,100000,G289623,200.00
1,4242pd041,1,600083,289624,20191009,100000,G289624,200.00
1,4242pd032,1,603123,289625,20191009,100000,G289625,200.00
1,4949pd043,2,002251,289626,20191009,100000,G289626,200.00
1,4848pd030,1,600346,289627,20191009,100000,G289627,200.00
1,4646pd019,2,002209,289628,20191009,100000,G289628,200.00
1,4040pd015,2,000757,289629,20191009,100000,G289629,200.00
1,4747pd025,2,300441,289630,20191009,100000,G289630,200.00
1,4848pd028,2,300566,289631,20191009,100000,G289631,200.00
1,4141pd097,2,000858,289632,20191009,100000,G289632,200.00
1,4646pd052,1,603123,289633,20191009,100000,G289633,200.00
1,4040pd012,2,300370,289634,20191009,100000,G289634,200.00
1,4646pd009,2,002600,289635,20191009,100000,G289635,200.00
1,4343pd099,1,600778,289636,20191009,100000,G289636,200.00
1,4343pd023,1,600456,289637,20191009,100000,G289637,200.00
1,4444pd065,1,600850,289638,20191009,100000,G289638,200.00
1,4444pd077,1,601318,289639,20191009,100000,G289639,200.00
1,4747pd024,1,600083,289640,20191009,100000,G289640,200.00
1,4242pd053,2,300280,289641,20191009,100000,G289641,200.00
1,4545pd085,2,002882,289642,20191009,100000,G289642,200.00
1,4545pd032,2,002290,289643,20191009,100000,G289643,200.00
1,4949pd094,1,688033,289644,20191009,100000,G289644,200.00
1,4141pd055,2,002527,289645,20191009,100000,G289645,200.00
1,4646pd019,2,002629,289646,20191009,100000,G289646,200.00
1,4444pd015,1,600844,289647,20191009,100000,G289647,200.00
1,4646pd009,2,000801,289648,20191009,100000,G289648,200.00
1,4949pd084,2,300760,289649,20191009,100000,G289649,200.00
1,4242pd099,1,600332,289650,20191009,100000,G289650,200.00
1,4545pd051,2,300011,289651,20191009,100000,G289651,200.00
1,4646pd092,1,600207,289652,20191009,100000,G289652,200.00
1,4040pd046,2,002334,289653,20191009,100000,G289653,200.00
1,4545pd095,2,002947,289654,20191009,100000,G289654,200.00
1,4141pd087,2,000801,289655,20191009,100000,G289655,200.00
1,4646pd068,2,000922,289656,20191009,100000,G289656,200.00
1,4949pd050,1,601899,289657,20191009,100000,G289657,200.00
1,4040pd019,2,300385,289658,20191009,100000,G289658,200.00
1,4040pd033,2,002527,289659,20191009,100000,G289659,200.00
1,4343pd033,1,600339,289660,20191009,100000,G289660,200.00
1,4343pd035,1,603188,289661,20191009,100000,G289661,200.00
1,4141pd042,2,000563,289662,20191009,100000,G289662,200.00
1,4848pd067,1,688019,289663,20191009,100000,G289663,200.00
1,4040pd079,2,002748,289664,20191009,100000,G289664,200.00
1,4040pd076,2,002546,289665,20191009,100000,G289665,200.00
1,4646pd079,2,002722,289666,20191009,100000,G289666,200.00
1,4545pd020,2,002248,289667,20191009,100000,G289667,200.00
1,4747pd044,2,300480,289668,20191009,100000,G289668,200.00
1,4747pd031,2,300407,289669,20191009,100000,G289669,200.00
1,4848pd051,1,600455,289670,20191009,100000,G289670,200.00
1,4848pd078,2,300633,289671,20191009,100000,G289671,200.00
1,4646pd041,1,600896,289672,20191009,100000,G289672,200.00
1,4545pd041,2,002626,289673,20191009,100000,G289673,200.00
1,4040pd022,2,002350,289674,20191009,100000,G289674,200.00
1,4141pd057,1,603108,289675,20191009,100000,G289675,200.00
1,4949pd056,1,603587,289676,20191009,100000,G289676,200.00
1,4444pd100,2,002187,289677,20191009,100000,G289677,200.00
1,4848pd014,1,600749,289678,20191009,100000,G289678,200.00
1,4848pd008,2,300550,289679,20191009,100000,G289679,200.00
1,4545pd063,2,002345,289680,20191009,100000,G289680,200.00
1,4444pd059,2,300404,289681,20191009,100000,G289681,200.00
1,4040pd074,1,601137,289682,20191009,100000,G289682,200.00
1,4646pd009,2,002600,289683,20191009,100000,G289683,200.00
1,4747pd087,2,002291,289684,20191009,100000,G289684,200.00
1,4141pd028,2,000501,289685,20191009,100000,G289685,200.00
1,4343pd023,1,600455,289686,20191009,100000,G289686,200.00
1,4848pd035,2,002698,289687,20191009,100000,G289687,200.00
1,4242pd054,1,603356,289688,20191009,100000,G289688,200.00
1,4040pd069,2,300167,289689,20191009,100000,G289689,200.00
1,4040pd097,2,002582,289690,20191009,100000,G289690,200.00
1,4141pd058,2,002915,289691,20191009,100000,G289691,200.00
1,4646pd037,2,002642,289692,20191009,100000,G289692,200.00
1,4646pd068,2,002861,289693,20191009,100000,G289693,200.00
1,4646pd009,2,300137,289694,20191009,100000,G289694,200.00
1,4040pd005,2,300069,289695,20191009,100000,G289695,200.00
1,4242pd067,2,002734,289696,20191009,100000,G289696,200.00
1,4747pd010,1,600687,289697,20191009,100000,G289697,200.00
1,4646pd090,2,002142,289698,20191009,100000,G289698,200.00
1,4444pd019,1,600863,289699,20191009,100000,G289699,200.00
1,4141pd073,1,600562,289700,20191009,100000,G289700,200.00
1,4949pd090,2,300179,289701,20191009,100000,G289701,200.00
1,4040pd079,1,600196,289702,20191009,100000,G289702,200.00
1,4949pd095,2,002367,289703,20191009,100000,G289703,200.00
1,4848pd037,2,300580,289704,20191009,100000,G289704,200.00
1,4848pd099,2,300011,289705,20191009,100000,G289705,200.00
1,4949pd074,2,002950,289706,20191009,100000,G289706,200.00
1,4545pd020,2,002248,289707,20191009,100000,G289707,200.00
1,4343pd4,1,600356,289708,20191009,100000,G289708,200.00
1,4848pd047,1,688020,289709,20191009,100000,G289709,200.00
1,4646pd023,2,300270,289710,20191009,100000,G289710,200.00
1,4747pd045,2,300490,289711,20191009,100000,G289711,200.00
1,4545pd034,2,002294,289712,20191009,100000,G289712,200.00
1,4949pd083,2,300661,289713,20191009,100000,G289713,200.00
1,4747pd083,2,300479,289714,20191009,100000,G289714,200.00
1,4141pd047,2,000592,289715,20191009,100000,G289715,200.00
1,4444pd086,2,002305,289716,20191009,100000,G289716,200.00
1,4747pd065,2,300506,289717,20191009,100000,G289717,200.00
1,4444pd027,2,000757,289718,20191009,100000,G289718,200.00
1,4949pd074,2,002610,289719,20191009,100000,G289719,200.00
1,4141pd2,2,000002,289720,20191009,100000,G289720,200.00
1,4343pd065,1,600643,289721,20191009,100000,G289721,200.00
1,4646pd010,2,002558,289722,20191009,100000,G289722,200.00
1,4747pd079,1,603939,289723,20191009,100000,G289723,200.00
1,4646pd068,2,300344,289724,20191009,100000,G289724,200.00
1,4848pd061,1,603926,289725,20191009,100000,G289725,200.00
1,4343pd092,2,002158,289726,20191009,100000,G289726,200.00
1,4949pd041,1,603626,289727,20191009,100000,G289727,200.00
1,4646pd010,2,002598,289728,20191009,100000,G289728,200.00
1,4141pd047,2,000002,289729,20191009,100000,G289729,200.00
1,4242pd079,1,600242,289730,20191009,100000,G289730,200.00
1,4545pd052,1,603038,289731,20191009,100000,G289731,200.00
1,4949pd011,2,300699,289732,20191009,100000,G289732,200.00
1,4040pd069,2,300167,289733,20191009,100000,G289733,200.00
1,4545pd013,2,002225,289734,20191009,100000,G289734,200.00
1,4343pd025,1,603669,289735,20191009,100000,G289735,200.00
1,4646pd019,2,002538,289736,20191009,100000,G289736,200.00
1,4343pd047,2,002679,289737,20191009,100000,G289737,200.00
1,4747pd083,2,002856,289738,20191009,100000,G289738,200.00
1,4242pd041,1,600085,289739,20191009,100000,G289739,200.00
1,4040pd016,1,688033,289740,20191009,100000,G289740,200.00
1,4747pd084,1,603566,289741,20191009,100000,G289741,200.00
1,4848pd038,1,603038,289742,20191009,100000,G289742,200.00
1,4545pd063,2,002925,289743,20191009,100000,G289743,200.00
1,4747pd038,2,300479,289744,20191009,100000,G289744,200.00
1,4646pd068,2,002698,289745,20191009,100000,G289745,200.00
1,4242pd052,1,600129,289746,20191009,100000,G289746,200.00
1,4545pd096,2,002433,289747,20191009,100000,G289747,200.00
1,4646pd085,2,002782,289748,20191009,100000,G289748,200.00
1,4242pd092,1,600303,289749,20191009,100000,G289749,200.00
1,4949pd034,1,601958,289750,20191009,100000,G289750,200.00
1,4343pd077,1,600693,289751,20191009,100000,G289751,200.00
1,4242pd021,2,000977,289752,20191009,100000,G289752,200.00
1,4848pd036,1,600693,289753,20191009,100000,G289753,200.00
1,4949pd030,2,002139,289754,20191009,100000,G289754,200.00
1,4444pd081,2,002785,289755,20191009,100000,G289755,200.00
1,4545pd2,2,002195,289756,20191009,100000,G289756,200.00
1,4040pd026,1,601288,289757,20191009,100000,G289757,200.00
1,4545pd020,2,002241,289758,20191009,100000,G289758,200.00
1,4343pd1,1,600338,289759,20191009,100000,G289759,200.00
1,4444pd100,2,002187,289760,20191009,100000,G289760,200.00
1,4747pd055,1,600867,289761,20191009,100000,G289761,200.00
1,4646pd092,1,601288,289762,20191009,100000,G289762,200.00
1,4242pd071,1,600215,289763,20191009,100000,G289763,200.00
1,4242pd027,1,600010,289764,20191009,100000,G289764,200.00
1,4040pd067,2,002239,289765,20191009,100000,G289765,200.00
1,4949pd053,1,603045,289766,20191009,100000,G289766,200.00
1,4242pd052,1,600808,289767,20191009,100000,G289767,200.00
1,4141pd049,2,000599,289768,20191009,100000,G289768,200.00
1,4646pd093,1,600058,289769,20191009,100000,G289769,200.00
1,4444pd090,1,603997,289770,20191009,100000,G289770,200.00
1,4242pd021,2,300257,289771,20191009,100000,G289771,200.00
1,4949pd033,2,002477,289772,20191009,100000,G289772,200.00
1,4545pd2,2,002195,289773,20191009,100000,G289773,200.00
1,4242pd079,1,600246,289774,20191009,100000,G289774,200.00
1,4444pd007,2,002352,289775,20191009,100000,G289775,200.00
1,4242pd083,1,600266,289776,20191009,100000,G289776,200.00
1,4444pd047,2,002789,289777,20191009,100000,G289777,200.00
1,4141pd048,2,000595,289778,20191009,100000,G289778,200.00
1,4141pd097,2,000858,289779,20191009,100000,G289779,200.00
1,4747pd098,2,002728,289780,20191009,100000,G289780,200.00
1,4949pd033,2,300729,289781,20191009,100000,G289781,200.00
1,4040pd046,2,300137,289782,20191009,100000,G289782,200.00
1,4646pd070,2,002686,289783,20191009,100000,G289783,200.00
1,4242pd039,1,600077,289784,20191009,100000,G289784,200.00
1,4848pd043,1,603089,289785,20191009,100000,G289785,200.00
1,4949pd044,2,300108,289786,20191009,100000,G289786,200.00
1,4646pd040,2,002656,289787,20191009,100000,G289787,200.00
1,4040pd099,2,300257,289788,20191009,100000,G289788,200.00
1,4848pd007,2,300548,289789,20191009,100000,G289789,200.00
1,4545pd094,2,002416,289790,20191009,100000,G289790,200.00
1,4545pd094,2,002414,289791,20191009,100000,G289791,200.00
1,4040pd088,2,300280,289792,20191009,100000,G289792,200.00
1,4343pd097,1,600769,289793,20191009,100000,G289793,200.00
1,4242pd084,1,600266,289794,20191009,100000,G289794,200.00
1,4949pd016,2,002691,289795,20191009,100000,G289795,200.00
1,4848pd005,2,300502,289796,20191009,100000,G289796,200.00
1,4242pd051,2,002958,289797,20191009,100000,G289797,200.00
1,4242pd2,2,000638,289798,20191009,100000,G289798,200.00
1,4848pd035,1,603881,289799,20191009,100000,G289799,200.00
1,4040pd084,2,002560,289800,20191009,100000,G289800,200.00
1,4949pd067,1,603700,289801,20191009,100000,G289801,200.00
1,4848pd009,2,300556,289802,20191009,100000,G289802,200.00
1,4949pd001,1,603183,289803,20191009,100000,G289803,200.00
1,4949pd097,1,688188,289804,20191009,100000,G289804,200.00
1,4444pd051,2,002047,289805,20191009,100000,G289805,200.00
1,4949pd055,2,300750,289806,20191009,100000,G289806,200.00
1,4545pd028,2,002279,289807,20191009,100000,G289807,200.00
1,4444pd060,2,002071,289808,20191009,100000,G289808,200.00
1,4444pd047,1,600982,289809,20191009,100000,G289809,200.00
1,4242pd094,1,600308,289810,20191009,100000,G289810,200.00
1,4848pd061,1,603895,289811,20191009,100000,G289811,200.00
1,4141pd096,1,601137,289812,20191009,100000,G289812,200.00
1,4343pd056,1,600779,289813,20191009,100000,G289813,200.00
1,4343pd078,1,600696,289814,20191009,100000,G289814,200.00
1,4545pd062,2,300139,289815,20191009,100000,G289815,200.00
1,4444pd009,1,600819,289816,20191009,100000,G289816,200.00
1,4343pd009,1,600377,289817,20191009,100000,G289817,200.00
1,4141pd089,2,000810,289818,20191009,100000,G289818,200.00
1,4141pd012,2,002400,289819,20191009,100000,G289819,200.00
1,4040pd015,2,300272,289820,20191009,100000,G289820,200.00
1,4242pd091,1,600298,289821,20191009,100000,G289821,200.00
1,4040pd005,2,002019,289822,20191009,100000,G289822,200.00
1,4949pd050,2,300207,289823,20191009,100000,G289823,200.00
1,4343pd097,2,000852,289824,20191009,100000,G289824,200.00
1,4141pd089,2,000811,289825,20191009,100000,G289825,200.00
1,4444pd025,2,000919,289826,20191009,100000,G289826,200.00
1,4747pd072,2,300516,289827,20191009,100000,G289827,200.00
1,4949pd074,2,002161,289828,20191009,100000,G289828,200.00
1,4343pd015,1,601288,289829,20191009,100000,G289829,200.00
1,4040pd038,2,002486,289830,20191009,100000,G289830,200.00
1,4141pd028,2,000501,289831,20191009,100000,G289831,200.00
1,4444pd021,1,600400,289832,20191009,100000,G289832,200.00
1,4444pd044,1,600143,289833,20191009,100000,G289833,200.00
1,4747pd056,2,002658,289834,20191009,100000,G289834,200.00
1,4040pd011,2,002444,289835,20191009,100000,G289835,200.00
1,4949pd004,1,603725,289836,20191009,100000,G289836,200.00
1,4343pd1,1,600339,289837,20191009,100000,G289837,200.00
1,4343pd015,1,600400,289838,20191009,100000,G289838,200.00
1,4949pd049,1,601099,289839,20191009,100000,G289839,200.00
1,4545pd092,2,002146,289840,20191009,100000,G289840,200.00
1,4545pd042,2,002060,289841,20191009,100000,G289841,200.00
1,4242pd027,1,600008,289842,20191009,100000,G289842,200.00
1,4040pd079,2,002548,289843,20191009,100000,G289843,200.00
1,4141pd3,2,000006,289844,20191009,100000,G289844,200.00
1,4646pd077,1,603555,289845,20191009,100000,G289845,200.00
1,4949pd036,2,002173,289846,20191009,100000,G289846,200.00
1,4040pd041,2,300127,289847,20191009,100000,G289847,200.00
1,4242pd076,2,002717,289848,20191009,100000,G289848,200.00
1,4949pd090,1,688018,289849,20191009,100000,G289849,200.00
1,4848pd001,2,002092,289850,20191009,100000,G289850,200.00
1,4040pd095,2,000050,289851,20191009,100000,G289851,200.00
1,4646pd085,1,603688,289852,20191009,100000,G289852,200.00
1,4545pd066,1,601669,289853,20191009,100000,G289853,200.00
1,4242pd063,1,600178,289854,20191009,100000,G289854,200.00
1,4747pd078,2,300528,289855,20191009,100000,G289855,200.00
1,4545pd100,2,002426,289856,20191009,100000,G289856,200.00
1,4444pd009,2,000518,289857,20191009,100000,G289857,200.00
1,4040pd063,2,300162,289858,20191009,100000,G289858,200.00
1,4444pd087,1,603608,289859,20191009,100000,G289859,200.00
1,4848pd007,2,300548,289860,20191009,100000,G289860,200.00
1,4545pd017,2,002243,289861,20191009,100000,G289861,200.00
1,4949pd081,1,603283,289862,20191009,100000,G289862,200.00
1,4444pd013,1,600835,289863,20191009,100000,G289863,200.00
1,4242pd034,1,600338,289864,20191009,100000,G289864,200.00
1,4545pd017,2,002243,289865,20191009,100000,G289865,200.00
1,4747pd053,2,300535,289866,20191009,100000,G289866,200.00
1,4848pd013,1,603633,289867,20191009,100000,G289867,200.00
1,4444pd077,2,000011,289868,20191009,100000,G289868,200.00
1,4040pd065,2,300223,289869,20191009,100000,G289869,200.00
1,4747pd019,2,000049,289870,20191009,100000,G289870,200.00
1,4343pd031,1,600279,289871,20191009,100000,G289871,200.00
1,4545pd090,2,002408,289872,20191009,100000,G289872,200.00
1,4646pd100,2,000040,289873,20191009,100000,G289873,200.00
